inner_window,zscore_lookback,forward_window,metric,forward_days,n_valid,pearson_r,spearman_r,pearson_p,spearman_p,auc_bad_day,n_spikes,spike_flat_med,spike_steep_med,spike_ratio,spike_p,spike_passes_2x
10,252,20,steepening,20,2206,,0.0005078095504877278,,0.9809823714934649,0.520445524226663,302,-1.0062771314174983,-0.993031520640186,0.9868370150093208,0.42696693185914236,False
20,60,1,slope,1,2434,,0.0025690950937875103,,0.8991913710602726,0.5208441362025754,341,-0.8850971131313141,-1.0906087686231238,1.232191081004373,0.018753881356159574,False
20,60,1,spread,1,2377,,0.003744271190333181,,0.8552259495109221,0.49010470927511285,331,-1.0806040494567677,-1.0375674306081775,0.9601735539763846,0.7009863454096643,False
20,60,1,steepening,1,2377,,0.010731234391417706,,0.6010190122579603,0.5141380169407075,331,-0.9663345025125477,-1.05327225283185,1.0899665179016762,0.1691322323259301,False
20,60,3,slope,3,2432,,0.000559123537720599,,0.9780137402332972,0.5221387828430272,341,-1.002748115468243,-1.0004411704869556,0.9976993773952793,0.35199983782561595,False
20,60,3,spread,3,2375,,-0.01862214774540468,,0.36433693776399356,0.515530380876503,331,-0.984503172996044,-1.0549109504441234,1.0715160492919633,0.10679769291104363,False
20,60,3,steepening,3,2375,,0.013025097047802628,,0.5257823236356581,0.5097140540586194,331,-0.992158642321531,-0.9857911071786085,0.9935821401222458,0.30304142891167263,False
20,60,5,slope,5,2430,,-0.008450597284247807,,0.6771425368013545,0.52576849765445,341,-0.9843098356224502,-0.98163828720114,0.9972858663759864,0.962363017202903,False
20,60,5,spread,5,2373,,0.02679464259013095,,0.19195893109488413,0.4905285465753907,331,-0.9541144515261556,-1.0019207219233621,1.0501053833958158,0.5396575493101796,False
20,60,5,steepening,5,2373,,-0.004486316371367468,,0.8270941791368724,0.5222059569092862,331,-0.9882714510162723,-0.9848856609100959,0.9965740282159373,0.870468069372241,False
20,60,10,slope,10,2425,,-0.011467060294618383,,0.5724719765027131,0.5340809573032418,339,-1.0492942458419758,-1.079386537031364,1.0286786011727735,0.7447639770146777,False
20,60,10,spread,10,2368,,-0.02162129124911947,,0.2929349862340627,0.5119791494836858,329,-1.0422889253341294,-1.0879555164555843,1.043813754527628,0.1951880684496452,False
20,60,10,steepening,10,2368,,-0.012629192200476173,,0.5390415331808178,0.5342256700773411,329,-1.0487050517971173,-1.0789563973087606,1.0288463810294448,0.5985999478986066,False
20,60,20,slope,20,2415,,0.03170792347081236,,0.11928153690614716,0.508559622726252,339,-0.9338499083511135,-1.0062771314174983,1.0775576700481437,0.41455014271618074,False
20,60,20,spread,20,2358,,0.002265252974464808,,0.9124563384127801,0.49579360628154795,329,-0.8996950990841566,-1.0114773184084513,1.1242445573373505,0.03682909716498671,False
20,60,20,steepening,20,2358,,0.038179016158067215,,0.06379113179951665,0.5005707498927782,329,-0.9333138576083099,-1.0114773184084513,1.0837483127063403,0.4081104204610595,False
20,120,1,slope,1,2374,,-0.005216296555449896,,0.7994760917257268,0.5193749208347749,331,-0.9220350266692989,-1.0906087686231238,1.1828279155107264,0.0885251380225977,False
20,120,1,spread,1,2317,,0.007301881704979089,,0.725368737838634,0.5008858775445418,320,-1.0483597689988862,-1.0481776373551643,0.9998262699036079,0.8563273685601052,False
20,120,1,steepening,1,2317,,-0.007664045488318767,,0.7123387472393883,0.5200845204555374,320,-0.9917607235486341,-1.0856732090052865,1.0946926846635172,0.44227111882086767,False
20,120,3,slope,3,2372,,-0.006660450772254908,,0.7457731771988466,0.521426702777783,331,-0.9679039009897172,-1.0173198501110408,1.051054602704663,0.7292552219748278,False
20,120,3,spread,3,2315,,0.009746946214846744,,0.6392649470708689,0.49919840330204696,320,-1.0163210923453796,-0.987079041361173,0.9712275468801653,0.7673337942095806,False
20,120,3,steepening,3,2315,,-0.005556807758341341,,0.7892994743808324,0.5153405629580641,320,-0.9568504952731464,-1.0094389728526325,1.0549599732029966,0.6845506280754424,False
20,120,5,slope,5,2370,,-0.00468490620717644,,0.8196815670951653,0.5158936160053479,331,-1.0393470231026702,-0.9836012766871691,0.9463646451316248,0.5410493946317185,False
20,120,5,spread,5,2313,,-0.020162656174175387,,0.332410367974391,0.5074748490945674,320,-1.0032472398396421,-1.027062941368058,1.0237386165470264,0.6007778865596043,False
